Type,Country,Area,Activity,Sex,Fatal (Y/N),Time,Investigator or Source,Year,Month
Unprovoked,BAHAMAS,Out Islands,Photographing sharks underwater using Scuba,M,N,Early afternoon,"H.D. Baldridge, p.185",1967,Aug
Unprovoked,SENEGAL,Cap Vert Peninsula,Beach seine netting,M,N,04h00,S. Trape,1967,Aug
Unprovoked,USA,Florida,Snorkeling,M,N,Afternoon,"H.D.Baldridge, SAF Case #1538",1967,Jul
Unprovoked,TURKEY,Mugla Province,Spearfishing,M,Y,13h40,"C. Moore, GSAF",1967,Jul
Invalid,USA,South Carolina,Surfing,M,,16h30,H.D. Baldridge (1994) SAF Case #1637,1967,Jul
Provoked,USA,Florida,Spearfishing,M,N,17h30,"H.D. Baldridge, p.192; M. McDiarmid, p.70",1967,Jun
Provoked,ITALY,Sicily,Fishing boat,M,N,,A. De Maddalena; Giudici & Fino (1989),1967,Jun
Provoked,AUSTRALIA,South Australia,,M,N,Morning,"J. Green, p.36; H. D. Baldridge (1994) SAF Case #1464",1967,May
Provoked,AUSTRALIA,,Feeding a shark,M,N,Afternoon,H.D.Baldridge (1994) SAF Case #1536,1967,May
Provoked,UNITED KINGDOM,Gibraltar,Fishing,M,N,,C. Moore. GSAF,1967,Apr
Provoked,NEW ZEALAND,North Island,Freediving,M,N,Afternoon,H.D. Baldridge (1994) SAF Case #1521,1967,Mar
Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Spearfishing,M,N,06h50,"L. Jones, M. Levine, GSAF;. D'Aubrey, ORI",1967,Mar
Provoked,AUSTRALIA,Victoria,Spearfishing,M,N,15h00,"H.D. Baldridge, SAF Case #1466",1967,Mar
Unprovoked,NEW ZEALAND,South Island,Lifesaving drill,M,Y,19h45,"R.D. Weeks, GSAF; J. Garrick; West Australian (Perth), 3/10/1967",1967,Mar
Sea Disaster,MEXICO,Veracruz,The shrimper Loless Maurine capsized in heavy seas & the men were swimming ashore  ,M,Y,14h00,"Brownsville Herald, 1/28/1968",1967,Feb
Provoked,SOUTH AFRICA,Western Cape Province,Spearfishing Competition,M,N,,"H.D. Baldridge, p.128",1967,Jan
Unprovoked,MOZAMBIQUE,Bay of Maputo,Swimming in the channel,M,N,,"M. Levine, GSAF",1967,Jan
Provoked,AUSTRALIA,Victoria,Splashing,M,N,,H.D.Baldridge (1994) SAF Case #1465,1967,Jan
Unprovoked,AUSTRALIA,Tasmania,Fishing,M,N,,"J. Green, p.35; Sun (Sydney), 1/3/1967",1966,Dec
Provoked,AUSTRALIA,New South Wales,Spearfishing,M,N,,"Sun (Sydney), 12/29/1966; J. Green, p.36; H.D. Baldridge, p.166 ",1966,Dec
Unprovoked,AUSTRALIA,New South Wales,Spearfishing,M,N,,"Sun (Sydney), 12/29/1966; J. Green, p.36",1966,Dec
Unprovoked,SINGAPORE,,Wading,M,N,Afternoon,"H.D. Baldridge, SAF Case #1458",1966,Dec
Unprovoked,AUSTRALIA,New South Wales,Spearfishing,M,N,,"Sun (Sydney), 12/29/1966; H.D. Baldridge, p.137",1966,Dec
Unprovoked,PAPUA NEW GUINEA,New Ireland Province,A father bathing his smallest daughter when the shark bumped her out of his arms and carried her into deep water,F,Y,,"A. McNaught; Times-Courier (Lae, PNG), 12/10/1966; F. Dennis, p.23",1966,Nov
Unprovoked,PAPUA NEW GUINEA,New Ireland Province,Swimming,F,Y,Morning,"A. McNaught; Times-Courier (Lae, PNG), 12/10/1966; F. Dennis, p.23",1966,Oct
Unprovoked,PAPUA NEW GUINEA,New Ireland Province,Bathing,F,Y,09h00,"A. McNaught; Times-Courier (Lae, PNG), 12/10/1966; F. Dennis, p.23",1966,Oct
Unprovoked,AUSTRALIA,Queensland,"Free diving, carrying speargun",M,N,16h45,"B. Dawson, J.Green, pp.50-52; The Cairns Post, 9/28/1966 (Note: the  press erroneously reported the diver's name as Davidson.)",1966,Sep
Provoked,USA,Hawaii,Fishing,M,N,,"Japan Times, 9/23/1966; Mainichi News, 9/25/1966 edtion",1966,Sep
Provoked,AUSTRALIA,Western Australia,Spearfishing,M,UNKNOWN,Late afternoon,"H.D.Baldridge, SAF Case #1425",1966,Sep
Unprovoked,AUSTRALIA,Western Australia,Spearfishing,M,N,12h00,"The West Australian (Perth), 9/14/1966; H.D.Baldridge, p.136",1966,Sep
Provoked,USA,Florida,Hunting crayfish ,M,N,,"San Antonio Express, 9/9/1966",1966,Sep
Unprovoked,BAHAMAS,Bimini Islands,Snorkeling,F,N,17h00,"P. Gilbert & H.D. Baldridge, SAF Case #1433",1966,Aug
Unprovoked,NEW BRITAIN,Duke of York Islands,Swimming,F,Y,Midday,"Age (Melbourne), Hudderfield Daily Examiner (Yorkshire), Evening Press (Dublin), 8/23/196;; Irish News (Belfast), 8/24/1966; A. MacCormick, p.161",1966,Aug
Unprovoked,NEW BRITAIN,Duke of York Islands,Diving into water,F,Y,Midday,"Age (Melbourne), Hudderfield Daily Examiner (Yorkshire), Evening Press (Dublin), 8/23/1966; Irish News (Belfast), 8/24/1966; A. MacCormick, p.161",1966,Aug
Unprovoked,CROATIA,Primorje-Gorski Kotar County ,Swimming,M,Y,,"R. Rocconi; A. De Maddalena & C. Moore, GSAF",1966,Aug
Unprovoked,TAIWAN,,Lobster diving using Scuba,M,N,17h30,"H.D.Baldridge, p.184",1966,Aug
Unprovoked,ITALY,Taranto province,Attacked shark with fists,M,N,,"Evening Standard (London) 8/13/1966; Sunday Express (London), 8/14/1966",1966,Aug
Invalid,USA,Delaware,Spearfishing on Scuba,M,,17h00,H.D. Baldridge (1994) SAF Case #1440,1966,Aug
Unprovoked,USA,Florida,Wading,M,N,15h00,"M. Vorenberg, GSAF",1966,Aug
Unprovoked,USA,Texas,Diving for sand dollars,M,N,,"M. Vorenberg, H.D. Baldridge, p.191",1966,Jul
Provoked,USA,South Carolina,Killing a shark,M,N,18h40,"News & Courier, 7/20/1966",1966,Jul
Unprovoked,USA,Texas,Fishing,M,N,15h00,"Victoria Advocate, 7/20/1966, p.8",1966,Jul
Unprovoked,TAIWAN,Northern Taiwan,Swimming,M,Y,,"South China Morning Post (Hong Kong), 7/19/1966 ",1966,Jul
Unprovoked,PAPUA NEW GUINEA,"Admiralty Islands, Manus Province",Swimming,F,Y,,H.D.Baldridge (1994) SAF Case #1415,1966,Jul
Invalid,USA,Florida,Free diving,M,,07h00,"H.D. Baldridge, p.210",1966,Jul
Provoked,USA,New Jersey,Clamming,M,N,16h00,Press clippings,1966,Jun
Provoked,USA,Florida,Fishing,M,N,09h00,T. Bailey,1966,Jun
Unprovoked,USA,Texas,Swimming,M,N,17h00,D. Holmgreen,1966,Jun
Provoked,FRENCH POLYNESIA,Society Islands,Fishing,M,N,Afternoon,"H.D. Baldridge (1994), SAF Case #1434",1966,Jun
Sea Disaster,AUSTRALIA,New South Wales,Sinking of the dredge World Atlas,M,Y,Night," J. Green, p.35",1966,May
Unprovoked,AUSTRALIA,New South Wales,Fishing,M,N,01h00,"Bellingen Courier-Sun; J. Green, p.35",1966,May
Sea Disaster,AUSTRALIA,,Shipwreck,M,Y,Dark,Barker & Ritson,1966,May
Invalid,USA,Florida,Spearfishing / Scuba diving,M,,14h00,"H.D. Baldridge,p.184; SAF Case  #1412",1966,May
Unprovoked,USA,Puerto Rico,Swimming,M,N,16h30,H.D. Baldridge (1994) SAF Case #1483,1966,Apr
Sea Disaster,AUSTRALIA,New South Wales,Overturned skiff,M,N,,SAF Case #1413,1966,Apr
Sea Disaster,SUDAN,Red Sea,"The World Liberty and the tanker Mosli collided. The  Halcyon Breeze sent a lifeboat to the rescue, but it was smashed, throwing 6 men in the  water.",M,Y,,"G. Burns; Befast News-Letter, 3/30/1966",1966,Mar
Unprovoked,AUSTRALIA,New South Wales,Treading water,M,N,14h00,"T. B. Gorman & D.J. Dunatan, NSW State Fisheries Laboratories; H.D. Baldridge, p.58; A. Sharpe, pp.77-79; A. MacCormick, p.162",1966,Feb
Provoked,SOUTH AFRICA,Western Cape Province,Helping men land a shark,M,N,Afternoon,"Daily News, 2/31/1966; J. Penrith & J. D'Aubrey",1966,Jan
Unprovoked,USA,California,Free diving / spearfishing (resting on the surface),M,N,10h00 / 11h00,"D. Miller & R. Collier; R. Collier, pp.40-41; H.D. Baldridge, p.76",1966,Jan
Unprovoked,AUSTRALIA,New South Wales,Spearfishing,M,N,,"The Age, 1/17/1966, p.1",1966,Jan
Unprovoked,SOUTH AFRICA,Eastern Cape Province,Standing,M,N,09h00,"J.L.B. Smith, J. Wallace, M. Levine, GSAF",1966,Jan
Unprovoked,AUSTRALIA,Western Australia,Jumped into the water,M,N,,"West Australian (Perth), 1/20/1966 ",1966,Jan
Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Body surfing,M,N,14h00,"J. DAubrey, M. Levine, GSAF",1966,Jan
Unprovoked,NEW ZEALAND,North Island,Body surfing ,F,Y,15h30,"R.D. Weeks, GSAF; Dr. G. E. Walker",1966,Jan
Unprovoked,USA,Florida,Swimming,M,N,16h00,J. Ulsh,1966,Jan
Invalid,USA,California,Walking,F,,"""After lunch""",R. Collier,1966,
Unprovoked,AUSTRALIA,Western Australia,"Spearfishing, but standing in knee-deep water",M,N,,"Orange Daily (NSW), 12/29/1965; T. Peake, GSAF",1965,Dec
Unprovoked,JOHNSTON ISLAND,,Freediving,M,N,14h00,"H.D. Baldridge (1994), SAF Case #1617",1965,Dec
Boat,AUSTRALIA,South Australia,Fishing,,N,10h30,"Adelaide Advertiser, 12/11/1965, SAF Case 1345",1965,Dec
Provoked,AUSTRALIA,Queensland,Fishing from 34' boat when pulled overboard by hooked shark,M,Y,,"Evening Press (Dublin, Ireland) 11/22/1965 ",1965,Nov
Unprovoked,PACIFIC OCEAN ,"250 miles southwest of O'ahu, Hawaii","Hauling dead shark aboard, when another shark leapt out of the water & bit him",M,N,23h30,"P. Resos & J. Souza, Pararescue, 76th Air Rescue Squadron, Hickam AFB, Hawaii",1965,Nov
Unprovoked,AUSTRALIA,Queensland,Surfing,M,N,16h30,"Telegraph (Sydney), Mirror (Sydney), Post (Cairns),  11/4/1965; J. Green, p.35",1965,Nov
Unprovoked,BAHAMAS,New Providence Island,Sunbathing on beach when he saw child being attacked by the shark,M,N,,"St. Paul Dispatch, 10/27/1965",1965,Oct
Unprovoked,BAHAMAS,New Providence Island,Playing in the water,F,Y,,"St. Paul Dispatch, 10/27/1965",1965,Oct
Unprovoked,NEW BRITAIN,West coast,"Spearfishing, shot a turtle",M,Y,,Morning Herald (Sydney) 10/17/1965,1965,Oct
Unprovoked,PAPUA NEW GUINEA,New Britain,Wading,M,N,,H.D. Baldridge (1994) SAF Case #1475,1965,Oct
Provoked,PAPUA NEW GUINEA,Madang Province,Spearing fish,M,N,,"South Pacific Post, 9/22/2965; SAF Case #1386",1965,Sep
Provoked,PAPUA NEW GUINEA,East Sepik,Fishing (rod & line),M,N,14h00,"The Times (London), ",1965,Sep
Unprovoked,MEXICO,Veracruz,,M,N,18h00,F. Piskur; press clipping dated 9/9/1965,1965,Sep
Unprovoked,USA,New Jersey,Swimming,M,N,17h30,J. Bloodworth; Philadelphia Inquirer 8/27/1965,1965,Aug
Provoked,BAHAMAS,Bimini Islands,Attempting to anesthetize shark,M,N,,"H.D. Baldridge, p. 93",1965,Jul
Unprovoked,MEXICO,Veracruz,Bathing,M,Y,17h00,"Latin American Times (New York), 8/3/1965 ",1965,Jul
Unprovoked,MEXICO,Veracruz,Swimming,M,N,14h00,J. Carranza (This is apparently a different case than 1965.05.00.a),1965,Jun
Unprovoked,PAPUA NEW GUINEA,Near Bougainville (North Solomons),Spearfishing,M,N,,Age (Melbourne) 6/7/1965 ,1965,Jun
Unprovoked,SOUTH PACIFIC OCEAN,,Treading water,M,Y,Morning,H.D.Baldridge (1994) SAF Case #1510,1965,Jun
Unprovoked,MEXICO,Veracruz,Swimming,M,Y,12h00,The News (Mexico City) 6/1/1965 ,1965,May
Unprovoked,MEXICO,Veracruz,Swimming,M,Y,,The News (Mexico City) 6/1/1965,1965,May
Unprovoked,MEXICO,Veracruz,Swimming,M,N,,The News (Mexico City) 6/12/1965,1965,
Unprovoked,USA,Florida,,M,N,15h00,"M. Vorenberg, GSAF",1965,Apr
Invalid,USA,California,Surfing,M,,16h00,"I. Marais, M. Levine, L. Jones, GSAF",1965,Apr
Unprovoked,USA,Florida,Spearfishing,M,N,11h00,"J. D. Morgan, M.D. ",1965,Apr
Unprovoked,PALAU,Western Caroline Islands,Walking on reef,M,N,15h30,P.T. Wilson,1965,Apr
Unprovoked,USA,Florida,Paddling on surfboard,M,N,07h15,"M. Vorenberg, GSAF. R. Greer, M.D.",1965,Apr
Invalid,USA,Puerto Rico,Aircraft exploded,M,,11h30,Dr. S.D. Caller; SAF Case #1360,1965,Mar
Unprovoked,USA,Florida,Free diving,M,N,13h30,R. MacNeilly,1965,Mar
Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Treading water,M,N,15h00 or 15h45,"G.W. Black, M. Levine,  GSAF;  T. McHugh, A. Heydorn. J. D'Aubrey & P.H. Jacques; T. Wallett, pp.51-52",1965,Feb
Unprovoked,USA,Massachusetts,Scuba diving,M,N,14h30,"R. Powell; Boston Traveler 2/11/1965; H.D. Baldridge, p.184",1965,Feb
Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Paddling rescue ski,M,N,13h00,"D. Davies, J. D'Aubrey & H. Haicker, ORI; M. Levine, GSAF",1965,Jan
Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Body surfing,M,N,16h40,"D. Davies & J. D'Aubrey, GSAF",1965,Jan
Unprovoked,AUSTRALIA,Victoria,Swimming,M,N,,The Australian 1/11/1965,1965,Jan
Unprovoked,NEW GUINEA,Central Province,Free diving,M,Y,,"South Pacific Post (Port Moresby), 1/11/1965",1965,Jan
Unprovoked,USA,Texas,Dangling feet in the water,M,N,,"Victoria Advocate, 7/11/2011",1965,
Provoked,USA,California,Surfing,M,N,,"Orange County Register, 1/28/2998",1965,
Provoked,USA,Florida,Collecting marine specimens,M,N,,"M. Vorenberg, GSAF",1965,
Unprovoked,RED SEA,East of the Gulf of Aqaba,Standing in waist-deep water,M,N,,Captain T. Falcon-Barker,1965,May
Unprovoked,SOUTH AFRICA,Eastern Cape Province,Swimming,M,N,17h00,"Dr. Macrae; J. D'Aubrey, M. Levine, GSAF",1964,Dec
Boat,AUSTRALIA,New South Wales,Fishing,,N,10h30,"Adelaide Advertiser, 12/11/1965",1964,Dec
Unprovoked,PAPUA NEW GUINEA,Bougainville (North Solomons),"Canoe swamped, swimming back to canoe",M,N,Late afternoon,"South Pacific Post (Port Moresby), 12/16/1964",1964,Dec
Unprovoked,KENYA,Coast Province,Fishing with hand line tied to wrist & was pulled into the water,M,Y,,"Star, 12/7/1964",1964,Dec
Unprovoked,AUSTRALIA,Victoria ,Free diving with seals,M,N,14h30,"A. Sharpe, pp.115-116; H. Edwards, pp.67-71; J. Green, p.35; A. MacCormick, pp.88-91; J. West, ASAF",1964,Nov
Unprovoked,AUSTRALIA,Queensland,Swimming out to rescue swimmers in difficulty,M,Y,13h30,"Daily Mirror (Sydney), 11/19/1964",1964,Nov
Provoked,AUSTRALIA,New South Wales,"Filming underwater, carrying powerhead",M,N,,"H.D. Baldridge, p.57",1964,Nov
Boat,USA,Puerto Rico,Longline fishing,,N,18h00,"G. W. Bane, Jr.",1964,Nov
Provoked,SOUTH AFRICA,KwaZulu-Natal,Surf fishing,M,N,,"M. Levine, GSAF",1964,Oct
Unprovoked,AUSTRALIA,Western Australia,"Surfing, but swimming to his board",M,N,09h30,The Australian 10/5/1964,1964,Oct
Unprovoked,TAIWAN,Northern Taiwan,Swimming,M,Y,14h00,"China Post (Taipai, Taiwan) 9/22/1964",1964,Sep
Unprovoked,TAIWAN,Northern Taiwan,Swimming,M,N,13h30,"China Post (Taipei, Taiwan) 9/22/1964; J. Wong",1964,Sep
Unprovoked,USA,Florida,Swimming,M,N,14h30,M. Tayman,1964,Aug
Unprovoked,MEXICO,Guerrero,Floating on his back in an inner tube,M,N,14h00,T.T. Moore,1964,Aug
Invalid,USA,Florida,Spearfishing / free diving,M,,11h30,"M. Vorenberg, GSAF",1964,Aug
Unprovoked,USA,Florida,Swimming,M,N,11h30,W.H. Tobert,1964,Aug
Unprovoked,USA,Florida,Spearfishing using scuba,M,N,12h00,"H.D. Baldridge, p.183",1964,Aug
Unprovoked,JAPAN,Okayama Prefecture,Swimming,M,N,,K. Nakaya,1964,Aug
Unprovoked,PANAMA,San Blas,Free diving / Spearfishingat edge of reef,M,N,,H. Loftin,1964,Aug
Provoked,USA,Puerto Rico,,M,N,11h00,H.D.Baldridge (1994) SAF Case #1547,1964,Jul
Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Searching for remains of  Dr. Marais,M,N,,"L. Jones, M. Levine,GSAF",1964,Jul
Invalid,SOUTH AFRICA,KwaZulu-Natal,Spearfishing ,M,Y,,"I. Marais, M. Levine, L. Jones, GSAF",1964,Jul
Provoked,USA,Florida,Tagging sharks,M,N,,"M. Vorenberg, GSAF",1964,Jul
Unprovoked,PAPUA NEW GUINEA,New Ireland Province,Standing / fishing,M,Y,,"Times Courier (Lae, PNG) 7/29/1964 ",1964,Jul
Invalid,USA,New York,Attempting to swim across the Atlantic Ocean,F,,Night,"Oakland Tribune, 6/29/1964",1964,Jun
Boat,PAPUA NEW GUINEA,New Britain,Fishing,M,N,,SAF Case #1300,1964,Jun
Unprovoked,FIJI,Lau Group,Spearfishing,M,N,,"Fiji Times, 6/26/1963 ",1964,Jun
Invalid,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,,>17h00,D. Davies,1964,Jun
Unprovoked,PANAMA,Caribbean Coast,Standing,M,N,,"H.D. Baldridge, SAF Case #1496",1964,May
Unprovoked,FIJI,Vita Levu,Spearfishing,M,Y,11h30,"H.D. Baldridge, p.196; Clark, p.87",1964,May
Unprovoked,PANAMA,San Blas Islands,Skin diving,M,Y,,H. Loftin,1964,
Unprovoked,PAPUA NEW GUINEA,Madang Province,Fishing,M,Y,,"Daily News (Perth), 4/8/1964",1964,Apr
Unprovoked,AUSTRALIA,South Australia,Surfing,M,N,,"Advertiser (Adelaide) and Telegraph (Sydney), 3/30/1964 ",1964,Mar
Sea Disaster,PAPUA NEW GUINEA,Central Province,"Canoe capsized with 10 occupants, 8 survived,  Hamilton swam off to seek help",M,Y,Midnight,"Daily Mirror (Sydney), 3/311964; SAF Case 1333",1964,Mar
Unprovoked,USA,Florida,Skin diving ,M,N,16h00,"Sun Sentinel, 3/6/1964 ",1964,Mar
Unprovoked,FIJI,Vanua Levu,Spearfishing,M,Y,10h30,Fiji Times; L. Schultz,1964,Feb
Unprovoked,NEW ZEALAND,North Island,preparing to go skin diving,M,N,12h00,"R.D.Weeks, GSAF; Otago Daily Times, 2/13/1964, p.5",1964,Feb
Unprovoked,NEW ZEALAND,North Island,Spearfishing,M,N,18h30,"R.D. Weeks, GSAF; Otago Daily Times, 2/11/1964, p1; Wellington Evening Post, 2/17/1960",1964,Feb
Unprovoked,SOUTH AFRICA,Western Cape Province,Body boarding,M,N,08h45,"D. Davies; M. Levine, GSAF",1964,Feb
Unprovoked,NEW ZEALAND,North Island,Lying in 2 feet of water,M,N,,"R.D. Weeks, GSAF",1964,Feb
Unprovoked,NEW ZEALAND,South Island,Swimming,M,Y,06h45,"R.D. Weeks, GSAF; Otago Daily Times, 2/6/1964 & 2/7/1964",1964,Feb
Invalid,AUSTRALIA,Queensland,Swimming,M,,09h30,H.D.Baldridge (1994) SAF Case #1336,1964,Feb
Boat,NEW ZEALAND,South Island,Rowing,,N,12h00,"New Zealand Herald, 2/2/1964;  SAF Case #1335",1964,Feb
Unprovoked,USA,Florida,Floating,M,N,,"H.D.Baldridge, SAF Case #1487",1964,Feb
Unprovoked,COSTA RICA,Puntarenas Province,Swimming,M,Y,,"E. Vargas, M.D.",1964,Feb
Unprovoked,SOUTH AFRICA,Eastern Cape Province,Body surfing,M,N,16h00,"D. Davies, Daily Dispatch (East London), 1/24/1964 M. Levine, GSAF",1964,Jan
Unprovoked,SOUTH AFRICA,Eastern Cape Province,Standing,M,N,11h00,"D. Davies; Daily Dispatch (East London), 1/23/1964, M. Levine, GSAF",1964,Jan
Boat,SOUTH AFRICA,Western Cape Province,Shark watching,,N,11h00,GSAF,1964,Jan
Unprovoked,AUSTRALIA,Western Australia,Freediving,M,N,,"G.P. Whitley, citing Sydney Morning Herald, 1/21/1964",1964,Jan
Unprovoked,USA,California,Spearfishing / Scuba diving (at surface),M,N,12h00,"R. Collier, p.261-264; D. Miller & R. Collier; R. Collier, pp.26-40",1964,Jan
Unprovoked,PAPUA NEW GUINEA,New Britain,Fishing,M,Y,,"Oldham Evening Chronicle, 1/6/1964",1964,Jan
Unprovoked,FIJI,"Lomaloma, Lau",Swimming,F,N,15h00,SAF Case #1250,1964,Jan
Unprovoked,SOUTH AFRICA,Western Cape Province,Diving for sinkers,M,N,19h00 / 20h00,"The Argus, 1/3/1964",1964,Jan
Invalid,NEW ZEALAND,North Island,Snorkeling,M,,07h30,"H.D.Baldridge (1994) ISAF Case #1484, Note: Unable to verify in local records.",1964,Jan
Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Standing,F,N,14h00,"B. Strauss, D. Davies, 121-122; Daily Dispatch, 4/24/1964; M.  Levine, GSAF",1963,Dec
Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming ,M,N,15h00,"D.  Davies, pp.120-121; M. Levine, GSAF",1963,Dec
Unprovoked,AUSTRALIA,Queensland,Sitting on gunwale of boat,M,N,Dawn,"Maryborough Chronicle  (Qld), 12/28/1963",1963,Dec
Unprovoked,SOUTH AFRICA,Eastern Cape Province,Swimming,M,Y,15h45,"G.V. Wienand, M. Levine, GSAF",1963,Dec
Provoked,SOUTH AFRICA,KwaZulu-Natal,Helping friend land hooked shark,M,N,18h30,"M. Levine, GSAF",1963,Dec
Provoked,AUSTRALIA,New South Wales,Fishing,M,N,,"Daily Examiner (Grafton, NSW), 12/23/1963; J. Green, p.30",1963,Dec
Unprovoked,SOUTH AFRICA,Western Cape Province,Spearfishing,M,N,12h00,"D. Davies; M. Levine, GSAF",1963,Dec
Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Splashing in surf,M,Y,12h40,"G.D. Campbell; D. Davies, pp.119-120",1963,Dec
Unprovoked,AUSTRALIA,South Australia,Spearfishing,M,N,12h45,"H. Edwards, pp.65-66: H.D. Baldridge, pp.18-19; J. West;",1963,Dec
Unprovoked,NEW BRITAIN,"South Coast, East New Britain",Spearfishing,M,Y,,"Times Courier (Lae, PNG), 12/4/1963; Oldham Evening Chronicle 1/6/1964",1963,Dec
Unprovoked,NEW ZEALAND,South Island,Treading water while alongside capsized yacht,M,N,13h00,"C. Dudley, R.D. Weeks, GSAF; H.D. Baldridge, SAF Case #1467; Otago Daily Times, 12/2/1963, p.7",1963,Nov
Provoked,PAPUA NEW GUINEA,Gulf Province,Fishing / standing in waist deep water,F,N,14h00,"M. Malin; The Sun (Melbourne), 12/2/1963",1963,Nov
Unprovoked,FIJI, Lau Province,Fishing,F,N,11h00,Capt. S. B. Brown,1963,Nov
Unprovoked,FIJI,Vita Levu,Spearing fish,M,N,14h00,GSAF,1963,Nov
Unprovoked,ITALY,Sicily,Spearfishing,M,N,,"C. Moore, GSAF",1963,Nov
Provoked,AUSTRALIA,Queensland,Catching sharks under government contract,M,N,,"Miner (WA) & Warwick Daily News (Qld), 11/15/1963 ",1963,Nov
Provoked,USA,Florida,Testing anti-shark cage,M,N,11h40,D.R. Nelson,1963,Nov
Unprovoked,PAPUA NEW GUINEA,New Britain,Wading,M,N,,H.D. Baldridge (1994) SAF Case #1478,1963,Nov
Unprovoked,PALAU,Western Caroline Islands,Fishing,M,N,03h00,"R. Yalap, M.D.; H.D. Baldridge, p..104 ",1963,Nov
Unprovoked,USA,Florida,"Surf fishing, wading ",M,N,17h30,"H.D. Baldridge, p.109",1963,Oct
Unprovoked,CHILE,,Spearfishing / free diving,M,Y,11h00,J. McCosker & A.C. Engana,1963,Sep
Unprovoked,SOLOMON ISLANDS,Ysabel Island,Spearing fish,M,Y,13h00,"M.L. Aylett, Fisheries Officer; H.D. Baldridge, p.148  ",1963,Sep
Provoked,AUSTRALIA,New South Wales,Surfing,M,N,09h30,"P. Barron; Goulburn Evening Post; J. Green, p.35",1963,Sep
Provoked,USA,Florida,"Spearfishing, pulled sharks tail",M,N,13h30,"H.D. Baldridge, p.166; SAF Case #1284",1963,Sep
Unprovoked,DOMINICAN REPUBLIC,Santo Domingo,"Swimming, when caught in heavy seas",M,Y,,"A. Gigante, Jr; H.D. Baldridge; M. McDiarmid, p.72",1963,Aug
Unprovoked,FEDERATED STATES OF MICRONESIA,Eastern Caroline Islands,Spearfishing,M,N,08h00,"K. Aniol, Medical Officer",1963,Jul
Unprovoked,USA,Florida,Bathing,M,N,Late afternoon,"Orlando Sentinel, 7/16/1963",1963,Jul
Provoked,USA,Mississippi,"Fishing, on charter boat Silver Dollar",M,N,,"Gulfport Herald, 7/12/1963; SAF Case #1218",1963,Jul
Unprovoked,PANAMA,San Blas coast,"Seining for bait, standing in chest-deep water",M,Y,,H. Loftin,1963,Jul
Unprovoked,GREECE,Thessaly,Swimming,F,Y,16h30,A. De Maddalena,1963,Jun
Provoked,PAPUA NEW GUINEA,Central Province,Fishing,M,N,Morning,"Pacific Post (Port Moresby), 6/4/1963",1963,Jun
Provoked,AUSTRALIA,New South Wales,Fishing,M,N,,H.D. Baldridge (1994) SAF Case #1472,1963,Apr
Unprovoked,USA,US Virgin Islands,Swimming,M,Y,13h50,"G.W. Kirby, Jr.;  NY Times, 1/22/1963",1963,Apr
Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,N,12h45,"D. Davies, p.118-119; M. Levine, GSAF",1963,Apr
Unprovoked,AUSTRALIA,Western Australia,"Surfing on ""chest board"" (boogie board?)",M,N,,"G.P. Whitley; NSW newspapers of 4/14&15/1963; H.D. Baldridge, p. 142",1963,Apr
Unprovoked,USA,Hawaii,Surfing ,M,N,14h00,"L. Taylor (1993), pp.102-103",1963,Apr
Sea Disaster,SOLOMON ISLANDS,Bougainville (North Solomons),The 500-ton coastal trader Polurrian foundered ,M,Y,Night,"Sydney Morning Herald, 4/6/1963",1963,Mar
Unprovoked,PAPUA NEW GUINEA,New Ireland Province,Swimming,M,N,11h00,"Times-Courier (Lae), 3/6/1963",1963,Feb
Unprovoked,AUSTRALIA,New South Wales,Spearfishing,M,N,Afternoon,"R. Funnell in Australian Skindiver Magazine, June/July 1963, p.8; J. Green, p.35",1963,Feb
Unprovoked,FIJI,Lomaiviti  Island Group,Spearfishing,M,N,10h00,"S. Brown, P. Helfrich",1963,Feb
Unprovoked,AUSTRALIA,New South Wales,Wading,F,Y,13h30,"Dr. P.R. Coyne; A. Sharpe, pp.7-12; A. MacCormick, pp.15-18; H. Edwards, pp.102 & 108",1963,Jan
Invalid,AUSTRALIA,New South Wales,Swimming,M,,16h30,"Sydney Morning Herald, 1/29/1963 ",1963,Jan
Provoked,NEW ZEALAND,North Island,Fishing,,N,Afternoon,"R.D. Weeks, GSAF; Otago Daily Times, 1/15/1963, p.1",1963,Jan
Provoked,SOUTH AFRICA,Eastern Cape Province,Fishing,M,N,,GSAF,1963,Jan
Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"Free diving, hunting crayfish",M,N,12h15,"D. Davies, D'Aubrey; B. Blackmore; M. Levine, GSAF",1963,Jan
Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Spearfishing,M,N,16h00,"D. Davies, p.117-118; C. Passmore, M. Levine, GSAF",1963,Jan
